# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6759916	6760791	+	WP_131148303.1	WP_131148303.1		ThiF family adenylyltransferase			EYF70_RS28035	876	291	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6760788	6761852	+							EYF70_RS28040	1065		old_locus_tag=EYF70_28040
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6760788	6761852	+	WP_131148304.1	WP_131148304.1		nitroreductase family protein			EYF70_RS28040	1065	354	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6762003	6762923	+							EYF70_RS28045	921		old_locus_tag=EYF70_28045
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6762003	6762923	+	WP_131148305.1	WP_131148305.1		PEP-CTERM sorting domain-containing protein			EYF70_RS28045	921	306	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6762991	6764985	-							EYF70_RS28050	1995		old_locus_tag=EYF70_28050
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6762991	6764985	-	WP_229420960.1	WP_229420960.1		M13 family peptidase			EYF70_RS28050	1995	664	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6765221	6767278	-							EYF70_RS28055	2058		old_locus_tag=EYF70_28055
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6765221	6767278	-	WP_131149391.1	WP_131149391.1		M13 family peptidase			EYF70_RS28055	2058	685	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6767513	6768088	-							EYF70_RS31315	576		
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6767513	6768088	-	WP_179966303.1	WP_179966303.1		hypothetical protein			EYF70_RS31315	576	191	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6768608	6769948	+							EYF70_RS28065	1341		old_locus_tag=EYF70_28065
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6768608	6769948	+	WP_131149393.1	WP_131149393.1		S41 family peptidase			EYF70_RS28065	1341	446	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6770088	6771041	+							EYF70_RS28070	954		old_locus_tag=EYF70_28070
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6770088	6771041	+	WP_229420601.1	WP_229420601.1		IS1595 family transposase			EYF70_RS28070	954	317	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6771211	6772332	+							EYF70_RS28075	1122		old_locus_tag=EYF70_28075
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6771211	6772332	+	WP_131148307.1	WP_131148307.1		beta-ketoacyl-ACP synthase III			EYF70_RS28075	1122	373	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6772441	6774150	+							EYF70_RS28080	1710		old_locus_tag=EYF70_28080
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6772441	6774150	+	WP_131148308.1	WP_131148308.1		Kef family K(+) transporter			EYF70_RS28080	1710	569	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6774297	6774941	+							EYF70_RS28085	645		old_locus_tag=EYF70_28085
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6774297	6774941	+	WP_131148309.1	WP_131148309.1		SRPBCC family protein			EYF70_RS28085	645	214	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6774967	6775419	-							EYF70_RS28090	453		old_locus_tag=EYF70_28090
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6774967	6775419	-	WP_131148310.1	WP_131148310.1		hypothetical protein			EYF70_RS28090	453	150	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6775462	6775926	-							EYF70_RS28095	465		old_locus_tag=EYF70_28095
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6775462	6775926	-	WP_131148311.1	WP_131148311.1		DUF2721 domain-containing protein			EYF70_RS28095	465	154	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6776019	6776972	-					pip		EYF70_RS28100	954		old_locus_tag=EYF70_28100
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6776019	6776972	-	WP_131148312.1	WP_131148312.1		prolyl aminopeptidase	pip		EYF70_RS28100	954	317	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6776996	6778312	-							EYF70_RS28105	1317		old_locus_tag=EYF70_28105
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6776996	6778312	-	WP_131148313.1	WP_131148313.1		amino acid deaminase			EYF70_RS28105	1317	438	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6778568	6779308	-					phbB		EYF70_RS28110	741		old_locus_tag=EYF70_28110
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6778568	6779308	-	WP_131148314.1	WP_131148314.1		acetoacetyl-CoA reductase	phbB		EYF70_RS28110	741	246	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6779389	6780567	-							EYF70_RS28115	1179		old_locus_tag=EYF70_28115
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6779389	6780567	-	WP_131148315.1	WP_131148315.1		acetyl-CoA C-acetyltransferase			EYF70_RS28115	1179	392	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6780628	6781098	-							EYF70_RS28120	471		old_locus_tag=EYF70_28120
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6780628	6781098	-	WP_131148316.1	WP_131148316.1		phasin family protein			EYF70_RS28120	471	156	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6781430	6782338	-							EYF70_RS28125	909		old_locus_tag=EYF70_28125
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6781430	6782338	-	WP_131148317.1	WP_131148317.1		LysR family transcriptional regulator			EYF70_RS28125	909	302	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6782439	6784919	+					metE		EYF70_RS28130	2481		old_locus_tag=EYF70_28130
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6782439	6784919	+	WP_131148318.1	WP_131148318.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		EYF70_RS28130	2481	826	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6785026	6785793	+					minC		EYF70_RS28135	768		old_locus_tag=EYF70_28135
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6785026	6785793	+	WP_131148319.1	WP_131148319.1		septum site-determining protein MinC	minC		EYF70_RS28135	768	255	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6785857	6786672	+					minD		EYF70_RS28140	816		old_locus_tag=EYF70_28140
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6785857	6786672	+	WP_131148320.1	WP_131148320.1		septum site-determining protein MinD	minD		EYF70_RS28140	816	271	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6786673	6786924	+					minE		EYF70_RS28145	252		old_locus_tag=EYF70_28145
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6786673	6786924	+	WP_131148321.1	WP_131148321.1		cell division topological specificity factor MinE	minE		EYF70_RS28145	252	83	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6786977	6787468	-							EYF70_RS28150	492		old_locus_tag=EYF70_28150
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6786977	6787468	-	WP_229420602.1	WP_229420602.1		hypothetical protein			EYF70_RS28150	492	163	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6787668	6788357	+							EYF70_RS28155	690		old_locus_tag=EYF70_28155
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6787668	6788357	+	WP_131149396.1	WP_131149396.1		response regulator transcription factor			EYF70_RS28155	690	229	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6788580	6789854	+					hemA		EYF70_RS28160	1275		old_locus_tag=EYF70_28160
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6788580	6789854	+	WP_131148322.1	WP_131148322.1		glutamyl-tRNA reductase	hemA		EYF70_RS28160	1275	424	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6789920	6790996	+					prfA		EYF70_RS28165	1077		old_locus_tag=EYF70_28165
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6789920	6790996	+	WP_131148323.1	WP_131148323.1		peptide chain release factor 1	prfA		EYF70_RS28165	1077	358	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6791191	6791664	+							EYF70_RS28170	474		old_locus_tag=EYF70_28170
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6791191	6791664	+	WP_131149397.1	WP_131149397.1		disulfide bond formation protein B			EYF70_RS28170	474	157	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6791667	6792503	+					prmC		EYF70_RS28175	837		old_locus_tag=EYF70_28175
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6791667	6792503	+	WP_131148324.1	WP_131148324.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		EYF70_RS28175	837	278	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6792634	6794250	+					gshA		EYF70_RS28180	1617		old_locus_tag=EYF70_28180
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6792634	6794250	+	WP_131148325.1	WP_131148325.1		glutamate--cysteine ligase	gshA		EYF70_RS28180	1617	538	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6794278	6795321	+							EYF70_RS28185	1044		old_locus_tag=EYF70_28185
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6794278	6795321	+	WP_131148326.1	WP_131148326.1		histone deacetylase family protein			EYF70_RS28185	1044	347	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6795492	6795917	+							EYF70_RS28190	426		old_locus_tag=EYF70_28190
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6795492	6795917	+	WP_131148327.1	WP_131148327.1		organic hydroperoxide resistance protein			EYF70_RS28190	426	141	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6795972	6796424	+							EYF70_RS28195	453		old_locus_tag=EYF70_28195
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6795972	6796424	+	WP_131148328.1	WP_131148328.1		GNAT family N-acetyltransferase			EYF70_RS28195	453	150	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6796620	6797843	-							EYF70_RS28200	1224		old_locus_tag=EYF70_28200
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6796620	6797843	-	WP_131148329.1	WP_131148329.1		ATP-binding protein			EYF70_RS28200	1224	407	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6797833	6799218	-							EYF70_RS28205	1386		old_locus_tag=EYF70_28205
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6797833	6799218	-	WP_131148330.1	WP_131148330.1		sigma-54 dependent transcriptional regulator			EYF70_RS28205	1386	461	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6799401	6800684	+							EYF70_RS28210	1284		old_locus_tag=EYF70_28210
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6799401	6800684	+	WP_229420603.1	WP_229420603.1		HlyD family efflux transporter periplasmic adaptor subunit			EYF70_RS28210	1284	427	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6800729	6801409	+							EYF70_RS28215	681		old_locus_tag=EYF70_28215
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6800729	6801409	+	WP_131148331.1	WP_131148331.1		ABC transporter ATP-binding protein			EYF70_RS28215	681	226	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6801406	6803820	+							EYF70_RS28220	2415		old_locus_tag=EYF70_28220
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6801406	6803820	+	WP_131148332.1	WP_131148332.1		ABC transporter permease			EYF70_RS28220	2415	804	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6803831	6806221	+							EYF70_RS28225	2391		old_locus_tag=EYF70_28225
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6803831	6806221	+	WP_131148333.1	WP_131148333.1		ABC transporter permease			EYF70_RS28225	2391	796	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6806289	6806729	-							EYF70_RS28230	441		old_locus_tag=EYF70_28230
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6806289	6806729	-	WP_131148334.1	WP_131148334.1		FKBP-type peptidyl-prolyl cis-trans isomerase			EYF70_RS28230	441	146	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6806874	6808745	-							EYF70_RS28235	1872		old_locus_tag=EYF70_28235
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6806874	6808745	-	WP_131148335.1	WP_131148335.1		potassium transporter Kup			EYF70_RS28235	1872	623	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6808856	6809305	+							EYF70_RS28240	450		old_locus_tag=EYF70_28240
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6808856	6809305	+	WP_218943736.1	WP_218943736.1		GNAT family N-acetyltransferase			EYF70_RS28240	450	149	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6809302	6810207	+					rarD		EYF70_RS28245	906		old_locus_tag=EYF70_28245
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6809302	6810207	+	WP_131148336.1	WP_131148336.1		EamA family transporter RarD	rarD		EYF70_RS28245	906	301	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6810295	6811962	+					ettA		EYF70_RS28250	1668		old_locus_tag=EYF70_28250
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6810295	6811962	+	WP_131148337.1	WP_131148337.1		energy-dependent translational throttle protein EttA	ettA		EYF70_RS28250	1668	555	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6812196	6812783	-							EYF70_RS28255	588		old_locus_tag=EYF70_28255
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6812196	6812783	-	WP_131148338.1	WP_131148338.1		outer membrane beta-barrel protein			EYF70_RS28255	588	195	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6813007	6813603	-							EYF70_RS28260	597		old_locus_tag=EYF70_28260
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6813007	6813603	-	WP_131148339.1	WP_131148339.1		alpha-ketoglutarate-dependent dioxygenase AlkB			EYF70_RS28260	597	198	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6813734	6814306	+							EYF70_RS28265	573		old_locus_tag=EYF70_28265
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6813734	6814306	+	WP_131148340.1	WP_131148340.1		molybdopterin-dependent oxidoreductase			EYF70_RS28265	573	190	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6814438	6814800	-							EYF70_RS28270	363		old_locus_tag=EYF70_28270
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6814438	6814800	-	WP_131148341.1	WP_131148341.1		hypothetical protein			EYF70_RS28270	363	120	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6814949	6815770	-							EYF70_RS28275	822		old_locus_tag=EYF70_28275
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6814949	6815770	-	WP_131148342.1	WP_131148342.1		Rossmann-like and DUF2520 domain-containing protein			EYF70_RS28275	822	273	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6815770	6816354	-							EYF70_RS28280	585		old_locus_tag=EYF70_28280
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6815770	6816354	-	WP_131148343.1	WP_131148343.1		DUF924 domain-containing protein			EYF70_RS28280	585	194	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6816556	6817296	-							EYF70_RS28285	741		old_locus_tag=EYF70_28285
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6816556	6817296	-	WP_131148344.1	WP_131148344.1		MgtC/SapB family protein			EYF70_RS28285	741	246	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6817298	6817561	-							EYF70_RS28290	264		old_locus_tag=EYF70_28290
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6817298	6817561	-	WP_131148345.1	WP_131148345.1		hypothetical protein			EYF70_RS28290	264	87	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6817558	6819387	-							EYF70_RS28295	1830		old_locus_tag=EYF70_28295
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6817558	6819387	-	WP_174800435.1	WP_174800435.1		aminopeptidase P family protein			EYF70_RS28295	1830	609	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6819448	6820464	-							EYF70_RS28300	1017		old_locus_tag=EYF70_28300
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6819448	6820464	-	WP_131148346.1	WP_131148346.1		alpha/beta hydrolase			EYF70_RS28300	1017	338	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6820615	6821232	-							EYF70_RS28305	618		old_locus_tag=EYF70_28305
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6820615	6821232	-	WP_131149401.1	WP_131149401.1		Crp/Fnr family transcriptional regulator			EYF70_RS28305	618	205	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6821484	6823430	+							EYF70_RS28310	1947		old_locus_tag=EYF70_28310
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6821484	6823430	+	WP_131148347.1	WP_131148347.1		AMP-binding protein			EYF70_RS28310	1947	648	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6823444	6824295	+							EYF70_RS28315	852		old_locus_tag=EYF70_28315
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6823444	6824295	+	WP_131148348.1	WP_131148348.1		ABC transporter ATP-binding protein			EYF70_RS28315	852	283	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6824291	6825187	+							EYF70_RS28320	897		old_locus_tag=EYF70_28320
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6824291	6825187	+	WP_174800463.1	WP_174800463.1		branched-chain amino acid ABC transporter permease			EYF70_RS28320	897	298	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6825189	6826247	+							EYF70_RS28325	1059		old_locus_tag=EYF70_28325
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6825189	6826247	+	WP_131148350.1	WP_131148350.1		branched-chain amino acid ABC transporter permease			EYF70_RS28325	1059	352	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6826270	6827565	+							EYF70_RS28330	1296		old_locus_tag=EYF70_28330
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6826270	6827565	+	WP_131148351.1	WP_131148351.1		ABC transporter substrate-binding protein			EYF70_RS28330	1296	431	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6827562	6828362	+							EYF70_RS28335	801		old_locus_tag=EYF70_28335
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6827562	6828362	+	WP_131148352.1	WP_131148352.1		ABC transporter ATP-binding protein			EYF70_RS28335	801	266	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6828359	6828715	+							EYF70_RS28340	357		old_locus_tag=EYF70_28340
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6828359	6828715	+	WP_131148353.1	WP_131148353.1		MmcQ/YjbR family DNA-binding protein			EYF70_RS28340	357	118	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6828712	6829980	+							EYF70_RS28345	1269		old_locus_tag=EYF70_28345
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6828712	6829980	+	WP_131148354.1	WP_131148354.1		AMP-binding protein			EYF70_RS28345	1269	422	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6830202	6830774	+							EYF70_RS28350	573		old_locus_tag=EYF70_28350
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6830202	6830774	+	WP_131148355.1	WP_131148355.1		hypoxanthine-guanine phosphoribosyltransferase			EYF70_RS28350	573	190	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6830879	6831577	+							EYF70_RS28355	699		old_locus_tag=EYF70_28355
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6830879	6831577	+	WP_131148356.1	WP_131148356.1		hydrolase			EYF70_RS28355	699	232	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6831754	6832707	-							EYF70_RS28360	954		old_locus_tag=EYF70_28360
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6831754	6832707	-	WP_131148357.1	WP_131148357.1		nitronate monooxygenase family protein			EYF70_RS28360	954	317	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6832820	6833728	-							EYF70_RS28365	909		old_locus_tag=EYF70_28365
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6832820	6833728	-	WP_131148358.1	WP_131148358.1		MBL fold metallo-hydrolase			EYF70_RS28365	909	302	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6833753	6833956	-							EYF70_RS28370	204		old_locus_tag=EYF70_28370
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6833753	6833956	-	WP_131148359.1	WP_131148359.1		DUF1289 domain-containing protein			EYF70_RS28370	204	67	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6834233	6835348	+							EYF70_RS28375	1116		old_locus_tag=EYF70_28375
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6834233	6835348	+	WP_131148360.1	WP_131148360.1		PHB depolymerase family esterase			EYF70_RS28375	1116	371	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6835389	6835574	-							EYF70_RS28380	186		old_locus_tag=EYF70_28380
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6835389	6835574	-	WP_229420961.1	WP_229420961.1		hypothetical protein			EYF70_RS28380	186	61	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6835783	6836709	+					argB		EYF70_RS28385	927		old_locus_tag=EYF70_28385
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6835783	6836709	+	WP_131148361.1	WP_131148361.1		acetylglutamate kinase	argB		EYF70_RS28385	927	308	
gene	tRNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6836794	6836868	+							EYF70_RS28390	75		old_locus_tag=EYF70_28390
tRNA		GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6836794	6836868	+				tRNA-Thr			EYF70_RS28390	75		anticodon=GGT
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6836969	6837874	-							EYF70_RS28395	906		old_locus_tag=EYF70_28395
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6836969	6837874	-	WP_131148362.1	WP_131148362.1		TraB/GumN family protein			EYF70_RS28395	906	301	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6837921	6838664	+							EYF70_RS28400	744		old_locus_tag=EYF70_28400
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6837921	6838664	+	WP_229420604.1	WP_229420604.1		pyrimidine 5'-nucleotidase			EYF70_RS28400	744	247	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6838664	6839260	+					slmA		EYF70_RS28405	597		old_locus_tag=EYF70_28405
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6838664	6839260	+	WP_131148364.1	WP_131148364.1		nucleoid occlusion factor SlmA	slmA		EYF70_RS28405	597	198	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6839265	6841121	+					pabB		EYF70_RS28410	1857		old_locus_tag=EYF70_28410
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6839265	6841121	+	WP_229420605.1	WP_229420605.1		aminodeoxychorismate synthase component I	pabB		EYF70_RS28410	1857	618	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	6841182	6841541	-							EYF70_RS28415	360		old_locus_tag=EYF70_28415
