# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5513100	5514731	+	WP_189569358.1	WP_189569358.1		methyl-accepting chemotaxis protein			E1742_RS24275	1632	543	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5515125	5516867	+							E1742_RS24280	1743		old_locus_tag=E1742_24280
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5515125	5516867	+	WP_134387618.1	WP_134387618.1		cation:proton antiporter			E1742_RS24280	1743	580	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5516942	5517367	-							E1742_RS24285	426		old_locus_tag=E1742_24285
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5516942	5517367	-	WP_134387619.1	WP_134387619.1		OsmC family protein			E1742_RS24285	426	141	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5517457	5517855	-							E1742_RS24290	399		old_locus_tag=E1742_24290
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5517457	5517855	-	WP_134387620.1	WP_134387620.1		hypothetical protein			E1742_RS24290	399	132	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5517852	5518751	-							E1742_RS24295	900		old_locus_tag=E1742_24295
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5517852	5518751	-	WP_229466292.1	WP_229466292.1		SMP-30/gluconolactonase/LRE family protein			E1742_RS24295	900	299	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5518818	5522300	-							E1742_RS26480	3483		old_locus_tag=E1742_24300
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5518818	5522300	-	WP_189569356.1	WP_189569356.1		EAL domain-containing protein			E1742_RS26480	3483	1160	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5522496	5523608	+					ribB		E1742_RS24305	1113		old_locus_tag=E1742_24305
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5522496	5523608	+	WP_134387622.1	WP_134387622.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		E1742_RS24305	1113	370	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5523705	5524193	+					ribH		E1742_RS24310	489		old_locus_tag=E1742_24310
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5523705	5524193	+	WP_134387623.1	WP_134387623.1		6,7-dimethyl-8-ribityllumazine synthase	ribH		E1742_RS24310	489	162	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5524258	5524728	+					nusB		E1742_RS24315	471		old_locus_tag=E1742_24315
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5524258	5524728	+	WP_134387624.1	WP_134387624.1		transcription antitermination factor NusB	nusB		E1742_RS24315	471	156	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5524779	5525876	-							E1742_RS24320	1098		partial;pseudo;old_locus_tag=E1742_24320
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5524779	5525876	-				ISL3 family transposase			E1742_RS24320	1098		partial;pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5526338	5527261	-							E1742_RS24325	924		old_locus_tag=E1742_24325
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5526338	5527261	-	WP_134387626.1	WP_134387626.1		lytic transglycosylase domain-containing protein			E1742_RS24325	924	307	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5527753	5529237	+					ubiD		E1742_RS24330	1485		old_locus_tag=E1742_24330
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5527753	5529237	+	WP_134387627.1	WP_134387627.1		4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiD		E1742_RS24330	1485	494	
gene	SRP_RNA	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5529285	5529383	+					ffs		E1742_RS24335	99		old_locus_tag=E1742_24335
ncRNA	SRP_RNA	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5529285	5529383	+				signal recognition particle sRNA small type	ffs		E1742_RS24335	99		
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5529570	5530241	-							E1742_RS24340	672		old_locus_tag=E1742_24340
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5529570	5530241	-	WP_134387628.1	WP_134387628.1		hypothetical protein			E1742_RS24340	672	223	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5530345	5532621	+							E1742_RS24345	2277		old_locus_tag=E1742_24345
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5530345	5532621	+	WP_134387629.1	WP_134387629.1		DNA polymerase III subunit gamma/tau			E1742_RS24345	2277	758	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5532667	5532993	+							E1742_RS24350	327		old_locus_tag=E1742_24350
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5532667	5532993	+	WP_130185511.1	WP_130185511.1		YbaB/EbfC family nucleoid-associated protein			E1742_RS24350	327	108	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533002	5533292	+							E1742_RS24355	291		old_locus_tag=E1742_24355
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533002	5533292	+	WP_134387630.1	WP_134387630.1		YciI family protein			E1742_RS24355	291	96	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533294	5533884	+					recR		E1742_RS24360	591		old_locus_tag=E1742_24360
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533294	5533884	+	WP_134387631.1	WP_134387631.1		recombination mediator RecR	recR		E1742_RS24360	591	196	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533885	5534208	-							E1742_RS24365	324		old_locus_tag=E1742_24365
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5533885	5534208	-	WP_134387632.1	WP_134387632.1		hypothetical protein			E1742_RS24365	324	107	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5534268	5534513	-							E1742_RS24370	246		old_locus_tag=E1742_24370
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5534268	5534513	-	WP_134387633.1	WP_134387633.1		hypothetical protein			E1742_RS24370	246	81	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5534510	5536690	-							E1742_RS24375	2181		old_locus_tag=E1742_24375
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5534510	5536690	-	WP_134387634.1	WP_134387634.1		EAL domain-containing protein			E1742_RS24375	2181	726	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5536691	5539579	-							E1742_RS24380	2889		old_locus_tag=E1742_24380
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5536691	5539579	-	WP_134387635.1	WP_134387635.1		response regulator			E1742_RS24380	2889	962	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5539813	5540781	+							E1742_RS24385	969		old_locus_tag=E1742_24385
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5539813	5540781	+	WP_134387636.1	WP_134387636.1		IS1595 family transposase			E1742_RS24385	969	322	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5540875	5541075	-							E1742_RS24390	201		old_locus_tag=E1742_24390
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5540875	5541075	-	WP_134387637.1	WP_134387637.1		YbdD/YjiX family protein			E1742_RS24390	201	66	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5541086	5543140	-							E1742_RS24395	2055		old_locus_tag=E1742_24395
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5541086	5543140	-	WP_134387638.1	WP_134387638.1		carbon starvation protein A			E1742_RS24395	2055	684	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5543308	5544666	+							E1742_RS24400	1359		old_locus_tag=E1742_24400
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5543308	5544666	+	WP_134387639.1	WP_134387639.1		cache domain-containing protein			E1742_RS24400	1359	452	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5544667	5545284	+							E1742_RS24405	618		old_locus_tag=E1742_24405
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5544667	5545284	+	WP_134387640.1	WP_134387640.1		response regulator transcription factor			E1742_RS24405	618	205	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5545535	5545915	+							E1742_RS26980	381		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5545535	5545915	+	WP_229466294.1	WP_229466294.1		hypothetical protein			E1742_RS26980	381	126	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5545882	5546694	+							E1742_RS24410	813		old_locus_tag=E1742_24410
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5545882	5546694	+	WP_229466297.1	WP_229466297.1		HDOD domain-containing protein			E1742_RS24410	813	270	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5546694	5548727	+							E1742_RS24415	2034		old_locus_tag=E1742_24415
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5546694	5548727	+	WP_166793548.1	WP_166793548.1		EAL domain-containing protein			E1742_RS24415	2034	677	
gene	tRNA	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5549064	5549153	+							E1742_RS24420	90		old_locus_tag=E1742_24420
tRNA		GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5549064	5549153	+				tRNA-Ser			E1742_RS24420	90		anticodon=TGA
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5549583	5552069	-							E1742_RS24425	2487		old_locus_tag=E1742_24425
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5549583	5552069	-	WP_134387642.1	WP_134387642.1		toll/interleukin-1 receptor domain-containing protein			E1742_RS24425	2487	828	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5552810	5554066	+							E1742_RS24430	1257		old_locus_tag=E1742_24430
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5552810	5554066	+	WP_134387643.1	WP_134387643.1		RNA-directed DNA polymerase			E1742_RS24430	1257	418	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5554350	5554808	-							E1742_RS24435	459		old_locus_tag=E1742_24435
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5554350	5554808	-	WP_166793549.1	WP_166793549.1		T6SS effector amidase Tae4 family protein			E1742_RS24435	459	152	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5554805	5555233	-							E1742_RS26305	429		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5554805	5555233	-	WP_166793550.1	WP_166793550.1		hypothetical protein			E1742_RS26305	429	142	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5555404	5555760	+							E1742_RS24440	357		old_locus_tag=E1742_24440
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5555404	5555760	+	WP_134387645.1	WP_134387645.1		hypothetical protein			E1742_RS24440	357	118	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5555855	5557108	+							E1742_RS24445	1254		old_locus_tag=E1742_24445
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5555855	5557108	+	WP_229466299.1	WP_229466299.1		TolC family protein			E1742_RS24445	1254	417	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5557105	5557662	+							E1742_RS24450	558		old_locus_tag=E1742_24450
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5557105	5557662	+	WP_134387646.1	WP_134387646.1		hypothetical protein			E1742_RS24450	558	185	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5557659	5558774	+							E1742_RS24455	1116		old_locus_tag=E1742_24455
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5557659	5558774	+	WP_134387647.1	WP_134387647.1		efflux RND transporter periplasmic adaptor subunit			E1742_RS24455	1116	371	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5558779	5561874	+							E1742_RS24460	3096		old_locus_tag=E1742_24460
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5558779	5561874	+	WP_134387648.1	WP_134387648.1		efflux RND transporter permease subunit			E1742_RS24460	3096	1031	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5561942	5562316	+							E1742_RS24465	375		old_locus_tag=E1742_24465
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5561942	5562316	+	WP_134387649.1	WP_134387649.1		hypothetical protein			E1742_RS24465	375	124	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5562366	5563408	+							E1742_RS24470	1043		pseudo;old_locus_tag=E1742_24470
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5562366	5563408	+				DMT family transporter			E1742_RS24470	1043		pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5563390	5564433	-							E1742_RS24475	1044		old_locus_tag=E1742_24475
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5563390	5564433	-	WP_134387650.1	WP_134387650.1		hypothetical protein			E1742_RS24475	1044	347	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5564535	5564894	+							E1742_RS24480	360		old_locus_tag=E1742_24480
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5564535	5564894	+	WP_229466302.1	WP_229466302.1		transposase			E1742_RS24480	360	119	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5564891	5565063	+					tnpB		E1742_RS26985	173		partial;pseudo
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5564891	5565063	+				IS66 family insertion sequence element accessory protein TnpB	tnpB		E1742_RS26985	173		partial;pseudo
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5565093	5566329	+							E1742_RS24490	1237		partial;pseudo;old_locus_tag=E1742_24490
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5565093	5566329	+				IS66 family transposase			E1742_RS24490	1237		partial;pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5566692	5568095	+							E1742_RS24495	1404		old_locus_tag=E1742_24495
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5566692	5568095	+	WP_166793551.1	WP_166793551.1		PEP-CTERM sorting domain-containing protein			E1742_RS24495	1404	467	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5568820	5569992	+							E1742_RS24500	1173		old_locus_tag=E1742_24500
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5568820	5569992	+	WP_166793552.1	WP_166793552.1		GDSL-type esterase/lipase family protein			E1742_RS24500	1173	390	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5570006	5571979	+							E1742_RS24505	1974		old_locus_tag=E1742_24505
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5570006	5571979	+	WP_134387653.1	WP_134387653.1		acyltransferase			E1742_RS24505	1974	657	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5572007	5572672	+							E1742_RS24510	666		old_locus_tag=E1742_24510
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5572007	5572672	+	WP_166793553.1	WP_166793553.1		transglycosylase SLT domain-containing protein			E1742_RS24510	666	221	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5572691	5574121	+							E1742_RS24515	1431		old_locus_tag=E1742_24515
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5572691	5574121	+	WP_134387655.1	WP_134387655.1		GDSL-type esterase/lipase family protein			E1742_RS24515	1431	476	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5574127	5574483	-							E1742_RS24520	357		old_locus_tag=E1742_24520
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5574127	5574483	-	WP_134387656.1	WP_134387656.1		translation initiation factor Sui1			E1742_RS24520	357	118	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5574756	5576153	+							E1742_RS24525	1398		old_locus_tag=E1742_24525
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5574756	5576153	+	WP_134387657.1	WP_134387657.1		GntP family permease			E1742_RS24525	1398	465	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5576376	5577089	+							E1742_RS26485	714		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5576376	5577089	+	WP_206076708.1	WP_206076708.1		PEP-CTERM sorting domain-containing protein			E1742_RS26485	714	237	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5577476	5577874	+							E1742_RS24535	399		old_locus_tag=E1742_24535
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5577476	5577874	+	WP_134387658.1	WP_134387658.1		cupin domain-containing protein			E1742_RS24535	399	132	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5577884	5578918	+							E1742_RS24540	1035		old_locus_tag=E1742_24540
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5577884	5578918	+	WP_134387659.1	WP_134387659.1		thioredoxin family protein			E1742_RS24540	1035	344	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5578905	5580230	-							E1742_RS24545	1326		old_locus_tag=E1742_24545
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5578905	5580230	-	WP_134387660.1	WP_134387660.1		HAMP domain-containing histidine kinase			E1742_RS24545	1326	441	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5580350	5581090	-							E1742_RS24550	741		old_locus_tag=E1742_24550
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5580350	5581090	-	WP_134387661.1	WP_134387661.1		response regulator transcription factor			E1742_RS24550	741	246	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5581206	5583608	+							E1742_RS24555	2403		old_locus_tag=E1742_24555
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5581206	5583608	+	WP_134387662.1	WP_134387662.1		PAS domain-containing protein			E1742_RS24555	2403	800	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5583811	5587380	+							E1742_RS24560	3570		old_locus_tag=E1742_24560
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5583811	5587380	+	WP_134387663.1	WP_134387663.1		beta-galactosidase			E1742_RS24560	3570	1189	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5587343	5588146	-							E1742_RS24565	804		old_locus_tag=E1742_24565
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5587343	5588146	-	WP_134387664.1	WP_134387664.1		isocitrate lyase/phosphoenolpyruvate mutase family protein			E1742_RS24565	804	267	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5588160	5588729	-							E1742_RS24570	570		old_locus_tag=E1742_24570
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5588160	5588729	-	WP_134387665.1	WP_134387665.1		bifunctional transcriptional activator/DNA repair enzyme AdaA			E1742_RS24570	570	189	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5588783	5589337	-							E1742_RS24575	555		old_locus_tag=E1742_24575
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5588783	5589337	-	WP_134387666.1	WP_134387666.1		PEP-CTERM sorting domain-containing protein			E1742_RS24575	555	184	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5589435	5590799	-							E1742_RS24580	1365		old_locus_tag=E1742_24580
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5589435	5590799	-	WP_134387667.1	WP_134387667.1		DUF4010 domain-containing protein			E1742_RS24580	1365	454	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5590928	5591587	+							E1742_RS24585	660		old_locus_tag=E1742_24585
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5590928	5591587	+	WP_134387668.1	WP_134387668.1		hypothetical protein			E1742_RS24585	660	219	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5592082	5593278	-							E1742_RS24590	1197		old_locus_tag=E1742_24590
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5592082	5593278	-	WP_229466310.1	WP_229466310.1		cation diffusion facilitator family transporter			E1742_RS24590	1197	398	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5593848	5594369	+							E1742_RS24595	522		old_locus_tag=E1742_24595
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5593848	5594369	+	WP_134387669.1	WP_134387669.1		hypothetical protein			E1742_RS24595	522	173	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5595063	5595302	-							E1742_RS24600	240		old_locus_tag=E1742_24600
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5595063	5595302	-	WP_134387670.1	WP_134387670.1		hypothetical protein			E1742_RS24600	240	79	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5595695	5596384	+							E1742_RS24605	690		old_locus_tag=E1742_24605
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5595695	5596384	+	WP_229466313.1	WP_229466313.1		phosphatase PAP2 family protein			E1742_RS24605	690	229	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5596384	5597274	+							E1742_RS24610	891		old_locus_tag=E1742_24610
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5596384	5597274	+	WP_134387671.1	WP_134387671.1		sphingosine kinase			E1742_RS24610	891	296	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5597297	5598115	+							E1742_RS24615	819		old_locus_tag=E1742_24615
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5597297	5598115	+	WP_134387672.1	WP_134387672.1		metallophosphoesterase			E1742_RS24615	819	272	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5598180	5599567	-					cls		E1742_RS24620	1388		pseudo;old_locus_tag=E1742_24620
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5598180	5599567	-				cardiolipin synthase	cls		E1742_RS24620	1388		pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5599564	5601600	-							E1742_RS24625	2037		old_locus_tag=E1742_24625
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5599564	5601600	-	WP_134387673.1	WP_134387673.1		site-specific recombinase			E1742_RS24625	2037	678	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5601691	5602995	-							E1742_RS24630	1305		old_locus_tag=E1742_24630
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5601691	5602995	-	WP_134387674.1	WP_134387674.1		acetyl-CoA hydrolase/transferase family protein			E1742_RS24630	1305	434	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5603234	5604388	+							E1742_RS24635	1155		old_locus_tag=E1742_24635
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5603234	5604388	+	WP_229466315.1	WP_229466315.1		porin			E1742_RS24635	1155	384	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5604455	5605291	+							E1742_RS24640	837		old_locus_tag=E1742_24640
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5604455	5605291	+	WP_134387675.1	WP_134387675.1		branched-chain amino acid aminotransferase			E1742_RS24640	837	278	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5605302	5605874	-							E1742_RS24645	573		old_locus_tag=E1742_24645
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5605302	5605874	-	WP_134387676.1	WP_134387676.1		DUF3617 domain-containing protein			E1742_RS24645	573	190	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5605940	5606626	-							E1742_RS24650	687		old_locus_tag=E1742_24650
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5605940	5606626	-	WP_134387677.1	WP_134387677.1		OmpA family protein			E1742_RS24650	687	228	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5606714	5606860	-							E1742_RS24655	147		old_locus_tag=E1742_24655
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	5606714	5606860	-	WP_107141518.1	WP_107141518.1		lmo0937 family membrane protein			E1742_RS24655	147	48	
