# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5750163	5751308	+					urtC		FCL38_RS24085	1146		old_locus_tag=FCL38_24085
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5750163	5751308	+	WP_137315967.1	WP_137315967.1		urea ABC transporter permease subunit UrtC	urtC		FCL38_RS24085	1146	381	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5751305	5752084	+					urtD		FCL38_RS24090	780		old_locus_tag=FCL38_24090
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5751305	5752084	+	WP_137315968.1	WP_137315968.1		urea ABC transporter ATP-binding protein UrtD	urtD		FCL38_RS24090	780	259	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5752104	5752802	+					urtE		FCL38_RS24095	699		old_locus_tag=FCL38_24095
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5752104	5752802	+	WP_137315969.1	WP_137315969.1		urea ABC transporter ATP-binding subunit UrtE	urtE		FCL38_RS24095	699	232	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5753103	5754026	-							FCL38_RS24100	924		old_locus_tag=FCL38_24100
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5753103	5754026	-	WP_137315970.1	WP_137315970.1		response regulator transcription factor			FCL38_RS24100	924	307	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5754007	5757447	-							FCL38_RS24105	3441		old_locus_tag=FCL38_24105
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5754007	5757447	-	WP_137315971.1	WP_137315971.1		response regulator			FCL38_RS24105	3441	1146	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5757665	5759659	+							FCL38_RS24110	1995		old_locus_tag=FCL38_24110
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5757665	5759659	+	WP_229422332.1	WP_229422332.1		sulfatase-like hydrolase/transferase			FCL38_RS24110	1995	664	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5759667	5760401	-					modA		FCL38_RS24115	735		old_locus_tag=FCL38_24115
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5759667	5760401	-	WP_137315972.1	WP_137315972.1		molybdate ABC transporter substrate-binding protein	modA		FCL38_RS24115	735	244	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5760669	5761178	-							FCL38_RS24120	510		old_locus_tag=FCL38_24120
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5760669	5761178	-	WP_137315973.1	WP_137315973.1		host attachment protein			FCL38_RS24120	510	169	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5761472	5761903	+							FCL38_RS24125	432		old_locus_tag=FCL38_24125
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5761472	5761903	+	WP_137315974.1	WP_137315974.1		hypothetical protein			FCL38_RS24125	432	143	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5761920	5762867	-							FCL38_RS24130	948		old_locus_tag=FCL38_24130
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5761920	5762867	-	WP_175424907.1	WP_175424907.1		LysR family transcriptional regulator			FCL38_RS24130	948	315	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5763005	5763538	+							FCL38_RS24135	534		old_locus_tag=FCL38_24135
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5763005	5763538	+	WP_137315976.1	WP_137315976.1		2,4'-dihydroxyacetophenone dioxygenase family protein			FCL38_RS24135	534	177	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5763627	5764997	+							FCL38_RS24140	1371		old_locus_tag=FCL38_24140
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5763627	5764997	+	WP_137315977.1	WP_137315977.1		MFS transporter			FCL38_RS24140	1371	456	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5765067	5766410	-					gdhA		FCL38_RS24145	1344		old_locus_tag=FCL38_24145
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5765067	5766410	-	WP_137315978.1	WP_137315978.1		NADP-specific glutamate dehydrogenase	gdhA		FCL38_RS24145	1344	447	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5766790	5767923	+							FCL38_RS24150	1134		old_locus_tag=FCL38_24150
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5766790	5767923	+	WP_137315979.1	WP_137315979.1		toxic anion resistance protein			FCL38_RS24150	1134	377	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5767995	5768582	+							FCL38_RS24155	588		old_locus_tag=FCL38_24155
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5767995	5768582	+	WP_137315980.1	WP_137315980.1		TerD family protein			FCL38_RS24155	588	195	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5768656	5769549	+							FCL38_RS24160	894		old_locus_tag=FCL38_24160
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5768656	5769549	+	WP_137315981.1	WP_137315981.1		hypothetical protein			FCL38_RS24160	894	297	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5769592	5770065	-							FCL38_RS24165	474		old_locus_tag=FCL38_24165
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5769592	5770065	-	WP_137315982.1	WP_137315982.1		type VI secretion system amidase immunity protein Tai4			FCL38_RS24165	474	157	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5770062	5770193	-							FCL38_RS32100	132		
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5770062	5770193	-	WP_229422878.1	WP_229422878.1		type VI secretion system amidase effector protein Tae4			FCL38_RS32100	132	43	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5770273	5770968	-							FCL38_RS24175	696		old_locus_tag=FCL38_24175
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5770273	5770968	-	WP_217496995.1	WP_217496995.1		SDR family NAD(P)-dependent oxidoreductase			FCL38_RS24175	696	231	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5771045	5771410	-							FCL38_RS24180	366		old_locus_tag=FCL38_24180
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5771045	5771410	-	WP_137315984.1	WP_137315984.1		MmcQ/YjbR family DNA-binding protein			FCL38_RS24180	366	121	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5771638	5772078	+							FCL38_RS24185	441		old_locus_tag=FCL38_24185
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5771638	5772078	+	WP_137315985.1	WP_137315985.1		hypothetical protein			FCL38_RS24185	441	146	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5772166	5773968	+							FCL38_RS24190	1803		old_locus_tag=FCL38_24190
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5772166	5773968	+	WP_137315986.1	WP_137315986.1		PD40 domain-containing protein			FCL38_RS24190	1803	600	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5774126	5775337	+							FCL38_RS24195	1212		old_locus_tag=FCL38_24195
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5774126	5775337	+	WP_137315987.1	WP_137315987.1		efflux RND transporter periplasmic adaptor subunit			FCL38_RS24195	1212	403	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5775342	5776544	+							FCL38_RS24200	1203		old_locus_tag=FCL38_24200
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5775342	5776544	+	WP_137315988.1	WP_137315988.1		ABC transporter permease			FCL38_RS24200	1203	400	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5776537	5777262	+							FCL38_RS24205	726		old_locus_tag=FCL38_24205
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5776537	5777262	+	WP_217496855.1	WP_217496855.1		ATP-binding cassette domain-containing protein			FCL38_RS24205	726	241	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5777304	5777750	+							FCL38_RS24210	447		old_locus_tag=FCL38_24210
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5777304	5777750	+	WP_137315989.1	WP_137315989.1		hypothetical protein			FCL38_RS24210	447	148	
gene	tRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5777973	5778048	-							FCL38_RS24215	76		old_locus_tag=FCL38_24215
tRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5777973	5778048	-				tRNA-Phe			FCL38_RS24215	76		anticodon=GAA
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5778219	5779028	+					dkgB		FCL38_RS24220	810		old_locus_tag=FCL38_24220
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5778219	5779028	+	WP_137315990.1	WP_137315990.1		2,5-didehydrogluconate reductase DkgB	dkgB		FCL38_RS24220	810	269	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5779101	5780315	+							FCL38_RS24225	1215		old_locus_tag=FCL38_24225
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5779101	5780315	+	WP_137315991.1	WP_137315991.1		FAD-dependent monooxygenase			FCL38_RS24225	1215	404	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5780369	5781091	+							FCL38_RS24230	723		old_locus_tag=FCL38_24230
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5780369	5781091	+	WP_137315992.1	WP_137315992.1		DsbC family protein			FCL38_RS24230	723	240	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5781209	5781667	+							FCL38_RS24235	459		old_locus_tag=FCL38_24235
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5781209	5781667	+	WP_137315993.1	WP_137315993.1		(2Fe-2S)-binding protein			FCL38_RS24235	459	152	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5781677	5783908	+							FCL38_RS24240	2232		old_locus_tag=FCL38_24240
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5781677	5783908	+	WP_137315994.1	WP_137315994.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			FCL38_RS24240	2232	743	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5783914	5784528	+							FCL38_RS24245	615		old_locus_tag=FCL38_24245
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5783914	5784528	+	WP_137315995.1	WP_137315995.1		nucleotidyltransferase family protein			FCL38_RS24245	615	204	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5784525	5786381	+							FCL38_RS24250	1857		old_locus_tag=FCL38_24250
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5784525	5786381	+	WP_137315996.1	WP_137315996.1		M61 family metallopeptidase			FCL38_RS24250	1857	618	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5786383	5787549	+							FCL38_RS24255	1167		old_locus_tag=FCL38_24255
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5786383	5787549	+	WP_137315997.1	WP_137315997.1		GGDEF domain-containing protein			FCL38_RS24255	1167	388	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5787680	5788480	-					trpC		FCL38_RS24260	801		old_locus_tag=FCL38_24260
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5787680	5788480	-	WP_137315998.1	WP_137315998.1		indole-3-glycerol phosphate synthase TrpC	trpC		FCL38_RS24260	801	266	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5788500	5789144	-							FCL38_RS24265	645		old_locus_tag=FCL38_24265
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5788500	5789144	-	WP_137315999.1	WP_137315999.1		LysE family translocator			FCL38_RS24265	645	214	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5789152	5790189	-					trpD		FCL38_RS24270	1038		old_locus_tag=FCL38_24270
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5789152	5790189	-	WP_137316000.1	WP_137316000.1		anthranilate phosphoribosyltransferase	trpD		FCL38_RS24270	1038	345	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5790192	5790776	-							FCL38_RS24275	585		old_locus_tag=FCL38_24275
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5790192	5790776	-	WP_137316001.1	WP_137316001.1		aminodeoxychorismate/anthranilate synthase component II			FCL38_RS24275	585	194	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5790778	5792274	-					trpE		FCL38_RS24280	1497		old_locus_tag=FCL38_24280
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5790778	5792274	-	WP_137316002.1	WP_137316002.1		anthranilate synthase component I	trpE		FCL38_RS24280	1497	498	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5792512	5793252	-							FCL38_RS24285	741		old_locus_tag=FCL38_24285
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5792512	5793252	-	WP_137316003.1	WP_137316003.1		phosphoglycolate phosphatase			FCL38_RS24285	741	246	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5793249	5793914	-					rpe		FCL38_RS24290	666		old_locus_tag=FCL38_24290
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5793249	5793914	-	WP_137316004.1	WP_137316004.1		ribulose-phosphate 3-epimerase	rpe		FCL38_RS24290	666	221	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5794109	5794483	+					apaG		FCL38_RS24295	375		old_locus_tag=FCL38_24295
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5794109	5794483	+	WP_131147812.1	WP_131147812.1		Co2+/Mg2+ efflux protein ApaG	apaG		FCL38_RS24295	375	124	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5794737	5795987	+							FCL38_RS24300	1251		old_locus_tag=FCL38_24300
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5794737	5795987	+	WP_137316005.1	WP_137316005.1		murein transglycosylase A			FCL38_RS24300	1251	416	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5796006	5796443	-							FCL38_RS24305	438		old_locus_tag=FCL38_24305
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5796006	5796443	-	WP_137316006.1	WP_137316006.1		universal stress protein			FCL38_RS24305	438	145	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5796495	5797766	-							FCL38_RS24310	1272		old_locus_tag=FCL38_24310
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5796495	5797766	-	WP_229422333.1	WP_229422333.1		MFS transporter			FCL38_RS24310	1272	423	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5797872	5798648	+							FCL38_RS24315	777		old_locus_tag=FCL38_24315
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5797872	5798648	+	WP_137316007.1	WP_137316007.1		enoyl-CoA hydratase			FCL38_RS24315	777	258	
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5799004	5800534	+							FCL38_RS24320	1531		old_locus_tag=FCL38_24320
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5799004	5800534	+				16S ribosomal RNA			FCL38_RS24320	1531		
gene	tRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5800632	5800708	+							FCL38_RS24325	77		old_locus_tag=FCL38_24325
tRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5800632	5800708	+				tRNA-Ile			FCL38_RS24325	77		anticodon=GAT
gene	tRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5800733	5800808	+							FCL38_RS24330	76		old_locus_tag=FCL38_24330
tRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5800733	5800808	+				tRNA-Ala			FCL38_RS24330	76		anticodon=TGC
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5801013	5803888	+							FCL38_RS24335	2876		old_locus_tag=FCL38_24335
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5801013	5803888	+				23S ribosomal RNA			FCL38_RS24335	2876		
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5804003	5804115	+					rrf		FCL38_RS24340	113		old_locus_tag=FCL38_24340
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5804003	5804115	+				5S ribosomal RNA	rrf		FCL38_RS24340	113		
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5805085	5807493	+							FCL38_RS24345	2409		old_locus_tag=FCL38_24345
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5805085	5807493	+	WP_137316008.1	WP_137316008.1		penicillin acylase family protein			FCL38_RS24345	2409	802	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5807616	5809955	+							FCL38_RS24350	2340		old_locus_tag=FCL38_24350
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5807616	5809955	+	WP_137316009.1	WP_137316009.1		penicillin acylase family protein			FCL38_RS24350	2340	779	
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5810347	5811877	+							FCL38_RS24355	1531		old_locus_tag=FCL38_24355
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5810347	5811877	+				16S ribosomal RNA			FCL38_RS24355	1531		
gene	tRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5811959	5812035	+							FCL38_RS24360	77		old_locus_tag=FCL38_24360
tRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5811959	5812035	+				tRNA-Ile			FCL38_RS24360	77		anticodon=GAT
gene	tRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5812043	5812118	+							FCL38_RS24365	76		old_locus_tag=FCL38_24365
tRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5812043	5812118	+				tRNA-Ala			FCL38_RS24365	76		anticodon=TGC
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5812335	5815210	+							FCL38_RS24370	2876		old_locus_tag=FCL38_24370
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5812335	5815210	+				23S ribosomal RNA			FCL38_RS24370	2876		
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5815326	5815438	+					rrf		FCL38_RS24375	113		old_locus_tag=FCL38_24375
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5815326	5815438	+				5S ribosomal RNA	rrf		FCL38_RS24375	113		
gene	rRNA	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5815555	5815667	+					rrf		FCL38_RS24380	113		old_locus_tag=FCL38_24380
rRNA		GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5815555	5815667	+				5S ribosomal RNA	rrf		FCL38_RS24380	113		
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5816664	5817305	-							FCL38_RS24385	642		old_locus_tag=FCL38_24385
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5816664	5817305	-	WP_137316010.1	WP_137316010.1		glutathione S-transferase N-terminal domain-containing protein			FCL38_RS24385	642	213	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5817376	5818833	-							FCL38_RS24390	1458		old_locus_tag=FCL38_24390
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5817376	5818833	-	WP_137316011.1	WP_137316011.1		DHA2 family efflux MFS transporter permease subunit			FCL38_RS24390	1458	485	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5819070	5820515	-							FCL38_RS24395	1446		old_locus_tag=FCL38_24395
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5819070	5820515	-	WP_137316012.1	WP_137316012.1		cobyric acid synthase			FCL38_RS24395	1446	481	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5820517	5821389	-							FCL38_RS24400	873		old_locus_tag=FCL38_24400
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5820517	5821389	-	WP_137316013.1	WP_137316013.1		cobalamin-binding protein			FCL38_RS24400	873	290	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5821386	5822372	-					cobD		FCL38_RS24405	987		old_locus_tag=FCL38_24405
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5821386	5822372	-	WP_137316014.1	WP_137316014.1		threonine-phosphate decarboxylase CobD	cobD		FCL38_RS24405	987	328	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5822372	5823304	-					cbiB		FCL38_RS24410	933		old_locus_tag=FCL38_24410
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5822372	5823304	-	WP_137316015.1	WP_137316015.1		adenosylcobinamide-phosphate synthase CbiB	cbiB		FCL38_RS24410	933	310	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5823298	5823855	-					cobU		FCL38_RS24415	558		old_locus_tag=FCL38_24415
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5823298	5823855	-	WP_137316016.1	WP_137316016.1		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	cobU		FCL38_RS24415	558	185	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5823852	5825141	-							FCL38_RS24420	1290		old_locus_tag=FCL38_24420
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5823852	5825141	-	WP_137316017.1	WP_137316017.1		cobyrinate a,c-diamide synthase			FCL38_RS24420	1290	429	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5825141	5825761	-					cobO		FCL38_RS24425	621		old_locus_tag=FCL38_24425
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5825141	5825761	-	WP_137316018.1	WP_137316018.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO		FCL38_RS24425	621	206	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5825758	5826570	-							FCL38_RS24430	813		old_locus_tag=FCL38_24430
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5825758	5826570	-	WP_229422334.1	WP_229422334.1		ABC transporter ATP-binding protein			FCL38_RS24430	813	270	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5826567	5827589	-							FCL38_RS24435	1023		old_locus_tag=FCL38_24435
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5826567	5827589	-	WP_137316019.1	WP_137316019.1		iron ABC transporter permease			FCL38_RS24435	1023	340	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5827703	5829541	-							FCL38_RS24440	1839		old_locus_tag=FCL38_24440
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5827703	5829541	-	WP_137316020.1	WP_137316020.1		TonB-dependent receptor			FCL38_RS24440	1839	612	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5829886	5830431	-							FCL38_RS24445	546		old_locus_tag=FCL38_24445
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5829886	5830431	-	WP_137316021.1	WP_137316021.1		histidine phosphatase family protein			FCL38_RS24445	546	181	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5830422	5831186	-							FCL38_RS24450	765		old_locus_tag=FCL38_24450
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5830422	5831186	-	WP_137316022.1	WP_137316022.1		adenosylcobinamide-GDP ribazoletransferase			FCL38_RS24450	765	254	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5831191	5832222	-					cobT		FCL38_RS24455	1032		old_locus_tag=FCL38_24455
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5831191	5832222	-	WP_137316023.1	WP_137316023.1		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	cobT		FCL38_RS24455	1032	343	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5832264	5832947	+							FCL38_RS24460	684		old_locus_tag=FCL38_24460
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5832264	5832947	+	WP_137316024.1	WP_137316024.1		response regulator transcription factor			FCL38_RS24460	684	227	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	5832940	5834235	+							FCL38_RS24465	1296		old_locus_tag=FCL38_24465
