# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5826711	5827088	+							GO485_RS25055	378		old_locus_tag=GO485_25005
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5826711	5827088	+	WP_229418907.1	WP_229418907.1		hypothetical protein			GO485_RS25055	378	125	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5827085	5827477	+							GO485_RS25060	393		old_locus_tag=GO485_25010
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5827085	5827477	+	WP_145879058.1	WP_145879058.1		c-type cytochrome			GO485_RS25060	393	130	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5827474	5828352	+							GO485_RS25065	879		old_locus_tag=GO485_25015
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5827474	5828352	+	WP_145879061.1	WP_145879061.1		quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein			GO485_RS25065	879	292	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5828401	5829375	+							GO485_RS25070	975		old_locus_tag=GO485_25020
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5828401	5829375	+	WP_145879063.1	WP_145879063.1		ATP-grasp domain-containing protein			GO485_RS25070	975	324	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5829386	5830336	-							GO485_RS25075	951		old_locus_tag=GO485_25025
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5829386	5830336	-	WP_145879065.1	WP_145879065.1		beta-propeller fold lactonase family protein			GO485_RS25075	951	316	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5830348	5832330	-							GO485_RS25080	1983		old_locus_tag=GO485_25030
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5830348	5832330	-	WP_145879067.1	WP_145879067.1		sigma-54-dependent Fis family transcriptional regulator			GO485_RS25080	1983	660	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5832630	5834483	+							GO485_RS25085	1854		old_locus_tag=GO485_25035
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5832630	5834483	+	WP_145879069.1	WP_145879069.1		methanol/ethanol family PQQ-dependent dehydrogenase			GO485_RS25085	1854	617	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5834502	5834696	-							GO485_RS25090	195		old_locus_tag=GO485_25040
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5834502	5834696	-	WP_145879071.1	WP_145879071.1		hypothetical protein			GO485_RS25090	195	64	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5834758	5835540	-							GO485_RS25095	783		old_locus_tag=GO485_25045
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5834758	5835540	-	WP_145879073.1	WP_145879073.1		isocitrate lyase/phosphoenolpyruvate mutase family protein			GO485_RS25095	783	260	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5835537	5836844	-							GO485_RS25100	1308		old_locus_tag=GO485_25050
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5835537	5836844	-	WP_145879075.1	WP_145879075.1		helix-turn-helix domain-containing protein			GO485_RS25100	1308	435	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5836898	5837434	-							GO485_RS25105	537		old_locus_tag=GO485_25055
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5836898	5837434	-	WP_145879077.1	WP_145879077.1		PEP-CTERM sorting domain-containing protein			GO485_RS25105	537	178	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5837611	5838969	-							GO485_RS25110	1359		old_locus_tag=GO485_25060
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5837611	5838969	-	WP_145879080.1	WP_145879080.1		MgtC/SapB family protein			GO485_RS25110	1359	452	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5839086	5839700	+							GO485_RS25115	615		old_locus_tag=GO485_25065
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5839086	5839700	+	WP_145879082.1	WP_145879082.1		hypothetical protein			GO485_RS25115	615	204	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5839940	5840878	+							GO485_RS25120	939		old_locus_tag=GO485_25070
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5839940	5840878	+	WP_145879084.1	WP_145879084.1		hypothetical protein			GO485_RS25120	939	312	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5841113	5841349	-							GO485_RS25125	237		old_locus_tag=GO485_25075
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5841113	5841349	-	WP_145879086.1	WP_145879086.1		hypothetical protein			GO485_RS25125	237	78	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5841662	5842378	+							GO485_RS25130	717		old_locus_tag=GO485_25080
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5841662	5842378	+	WP_145879088.1	WP_145879088.1		phosphatase PAP2 family protein			GO485_RS25130	717	238	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5842375	5843277	+							GO485_RS25135	903		old_locus_tag=GO485_25085
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5842375	5843277	+	WP_229418908.1	WP_229418908.1		sphingosine kinase			GO485_RS25135	903	300	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5843304	5844182	+							GO485_RS25140	879		old_locus_tag=GO485_25090
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5843304	5844182	+	WP_145879090.1	WP_145879090.1		metallophosphoesterase			GO485_RS25140	879	292	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5844306	5845694	-					cls		GO485_RS25145	1389		old_locus_tag=GO485_25095
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5844306	5845694	-	WP_145879092.1	WP_145879092.1		cardiolipin synthase	cls		GO485_RS25145	1389	462	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5845691	5847727	-							GO485_RS25150	2037		old_locus_tag=GO485_25100
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5845691	5847727	-	WP_145879095.1	WP_145879095.1		site-specific recombinase			GO485_RS25150	2037	678	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5848049	5849131	+							GO485_RS25155	1083		old_locus_tag=GO485_25105
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5848049	5849131	+	WP_145879097.1	WP_145879097.1		porin			GO485_RS25155	1083	360	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5849203	5849748	-							GO485_RS25160	546		old_locus_tag=GO485_25110
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5849203	5849748	-	WP_229418909.1	WP_229418909.1		DUF3617 domain-containing protein			GO485_RS25160	546	181	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5849763	5850455	-							GO485_RS25165	693		old_locus_tag=GO485_25115
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5849763	5850455	-	WP_145879312.1	WP_145879312.1		OmpA family protein			GO485_RS25165	693	230	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5850553	5850699	-							GO485_RS25170	147		old_locus_tag=GO485_25120
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5850553	5850699	-	WP_145879099.1	WP_145879099.1		lmo0937 family membrane protein			GO485_RS25170	147	48	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5850814	5851017	-							GO485_RS25175	204		old_locus_tag=GO485_25125
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5850814	5851017	-	WP_145879101.1	WP_145879101.1		hypothetical protein			GO485_RS25175	204	67	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5851167	5851943	-							GO485_RS25180	777		old_locus_tag=GO485_25130
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5851167	5851943	-	WP_229418910.1	WP_229418910.1		glycine zipper 2TM domain-containing protein			GO485_RS25180	777	258	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5852099	5852845	+							GO485_RS25185	747		old_locus_tag=GO485_25135
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5852099	5852845	+	WP_145879104.1	WP_145879104.1		Crp/Fnr family transcriptional regulator			GO485_RS25185	747	248	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853050	5853274	-							GO485_RS25190	225		old_locus_tag=GO485_25140
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853050	5853274	-	WP_145879106.1	WP_145879106.1		glycine zipper 2TM domain-containing protein			GO485_RS25190	225	74	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853289	5853609	-							GO485_RS25195	321		old_locus_tag=GO485_25145
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853289	5853609	-	WP_158206826.1	WP_158206826.1		BON domain-containing protein			GO485_RS25195	321	106	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853743	5855830	-							GO485_RS25200	2088		old_locus_tag=GO485_25150
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5853743	5855830	-	WP_145879110.1	WP_145879110.1		AsmA family protein			GO485_RS25200	2088	695	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5856031	5856408	+							GO485_RS25205	378		old_locus_tag=GO485_25155
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5856031	5856408	+	WP_145879112.1	WP_145879112.1		DUF4398 domain-containing protein			GO485_RS25205	378	125	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5856427	5857317	+							GO485_RS25210	891		old_locus_tag=GO485_25160
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5856427	5857317	+	WP_145879114.1	WP_145879114.1		OmpA family protein			GO485_RS25210	891	296	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5857341	5857877	+							GO485_RS25215	537		old_locus_tag=GO485_25165
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5857341	5857877	+	WP_145879117.1	WP_145879117.1		ferritin-like domain-containing protein			GO485_RS25215	537	178	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5857973	5858275	+							GO485_RS25220	303		old_locus_tag=GO485_25170
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5857973	5858275	+	WP_145879120.1	WP_145879120.1		DUF883 family protein			GO485_RS25220	303	100	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5858300	5858707	+							GO485_RS25225	408		old_locus_tag=GO485_25175
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5858300	5858707	+	WP_145879122.1	WP_145879122.1		phage holin family protein			GO485_RS25225	408	135	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5858718	5859101	+							GO485_RS25230	384		old_locus_tag=GO485_25180
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5858718	5859101	+	WP_145879124.1	WP_145879124.1		hypothetical protein			GO485_RS25230	384	127	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5859237	5860433	+							GO485_RS25235	1197		old_locus_tag=GO485_25185
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5859237	5860433	+	WP_229418911.1	WP_229418911.1		patatin-like phospholipase family protein			GO485_RS25235	1197	398	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5860517	5860873	-							GO485_RS25240	357		old_locus_tag=GO485_25190
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5860517	5860873	-	WP_145879126.1	WP_145879126.1		hypothetical protein			GO485_RS25240	357	118	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5860921	5861073	-							GO485_RS25245	153		old_locus_tag=GO485_25195
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5860921	5861073	-	WP_130185456.1	WP_130185456.1		DUF3309 domain-containing protein			GO485_RS25245	153	50	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5861126	5861569	-							GO485_RS25250	444		old_locus_tag=GO485_25200
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5861126	5861569	-	WP_145879128.1	WP_145879128.1		glycine zipper 2TM domain-containing protein			GO485_RS25250	444	147	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5861758	5862333	+							GO485_RS25255	576		old_locus_tag=GO485_25205
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5861758	5862333	+	WP_199271827.1	WP_199271827.1		hypothetical protein			GO485_RS25255	576	191	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5862355	5862669	+							GO485_RS25260	315		old_locus_tag=GO485_25210
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5862355	5862669	+	WP_145879131.1	WP_145879131.1		BON domain-containing protein			GO485_RS25260	315	104	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5862802	5863902	+							GO485_RS25265	1101		old_locus_tag=GO485_25215
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5862802	5863902	+	WP_229418920.1	WP_229418920.1		AI-2E family transporter			GO485_RS25265	1101	366	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5864037	5864879	-							GO485_RS25270	843		old_locus_tag=GO485_25220
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5864037	5864879	-	WP_145879320.1	WP_145879320.1		YihY/virulence factor BrkB family protein			GO485_RS25270	843	280	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5865049	5866086	-							GO485_RS25275	1038		old_locus_tag=GO485_25225
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5865049	5866086	-	WP_145879135.1	WP_145879135.1		OmpA family protein			GO485_RS25275	1038	345	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5866453	5866716	-							GO485_RS25280	264		old_locus_tag=GO485_25230
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5866453	5866716	-	WP_145879137.1	WP_145879137.1		hypothetical protein			GO485_RS25280	264	87	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5867043	5867615	+							GO485_RS25285	573		old_locus_tag=GO485_25235
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5867043	5867615	+	WP_199272011.1	WP_199272011.1		winged helix-turn-helix domain-containing protein			GO485_RS25285	573	190	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5867768	5868676	+							GO485_RS25290	909		old_locus_tag=GO485_25240
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5867768	5868676	+	WP_145879139.1	WP_145879139.1		zinc-dependent peptidase			GO485_RS25290	909	302	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5868676	5869983	+							GO485_RS25295	1308		old_locus_tag=GO485_25245
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5868676	5869983	+	WP_145879141.1	WP_145879141.1		PAS domain-containing protein			GO485_RS25295	1308	435	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5870003	5870146	-							GO485_RS30190	144		
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5870003	5870146	-	WP_199271828.1	WP_199271828.1		hypothetical protein			GO485_RS30190	144	47	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5870143	5871390	-							GO485_RS25305	1248		old_locus_tag=GO485_25255
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5870143	5871390	-	WP_145879143.1	WP_145879143.1		response regulator			GO485_RS25305	1248	415	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5871531	5872082	+							GO485_RS25310	552		old_locus_tag=GO485_25260
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5871531	5872082	+	WP_145879145.1	WP_145879145.1		hypothetical protein			GO485_RS25310	552	183	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5872125	5872484	+							GO485_RS25315	360		old_locus_tag=GO485_25265
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5872125	5872484	+	WP_145879147.1	WP_145879147.1		hypothetical protein			GO485_RS25315	360	119	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5872501	5873409	-							GO485_RS25320	909		old_locus_tag=GO485_25270
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5872501	5873409	-	WP_145879149.1	WP_145879149.1		universal stress protein			GO485_RS25320	909	302	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5873470	5873838	-							GO485_RS25325	369		old_locus_tag=GO485_25275
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5873470	5873838	-	WP_145879151.1	WP_145879151.1		TraR/DksA family transcriptional regulator			GO485_RS25325	369	122	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5873897	5874373	-							GO485_RS25330	477		old_locus_tag=GO485_25280
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5873897	5874373	-	WP_145879153.1	WP_145879153.1		hypothetical protein			GO485_RS25330	477	158	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5874370	5875224	-							GO485_RS25335	855		old_locus_tag=GO485_25285
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5874370	5875224	-	WP_199271829.1	WP_199271829.1		hypothetical protein			GO485_RS25335	855	284	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5875316	5876095	-					hyi		GO485_RS25340	780		old_locus_tag=GO485_25290
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5875316	5876095	-	WP_145879155.1	WP_145879155.1		hydroxypyruvate isomerase	hyi		GO485_RS25340	780	259	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5876222	5877658	-							GO485_RS25345	1437		old_locus_tag=GO485_25295
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5876222	5877658	-	WP_145879157.1	WP_145879157.1		DEAD/DEAH box helicase			GO485_RS25345	1437	478	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5877833	5878615	-							GO485_RS25350	783		old_locus_tag=GO485_25300
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5877833	5878615	-	WP_145879324.1	WP_145879324.1		inositol monophosphatase			GO485_RS25350	783	260	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5878787	5879551	+							GO485_RS25355	765		old_locus_tag=GO485_25305
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5878787	5879551	+	WP_145879160.1	WP_145879160.1		RNA methyltransferase			GO485_RS25355	765	254	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5879620	5880138	+							GO485_RS25360	519		old_locus_tag=GO485_25310
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5879620	5880138	+	WP_145879162.1	WP_145879162.1		hypothetical protein			GO485_RS25360	519	172	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5880135	5881763	+							GO485_RS25365	1629		old_locus_tag=GO485_25315
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5880135	5881763	+	WP_145879164.1	WP_145879164.1		GMC family oxidoreductase			GO485_RS25365	1629	542	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5881819	5882754	+							GO485_RS25370	936		old_locus_tag=GO485_25320
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5881819	5882754	+	WP_229418912.1	WP_229418912.1		alpha/beta fold hydrolase			GO485_RS25370	936	311	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5882916	5886533	+							GO485_RS25375	3618		old_locus_tag=GO485_25325
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5882916	5886533	+	WP_145879166.1	WP_145879166.1		EAL domain-containing protein			GO485_RS25375	3618	1205	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5886542	5886802	+							GO485_RS25380	261		old_locus_tag=GO485_25330
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5886542	5886802	+	WP_145879168.1	WP_145879168.1		hypothetical protein			GO485_RS25380	261	86	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5886902	5887570	+							GO485_RS25385	669		old_locus_tag=GO485_25335
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5886902	5887570	+	WP_145879170.1	WP_145879170.1		TetR/AcrR family transcriptional regulator			GO485_RS25385	669	222	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5887567	5888115	+							GO485_RS25390	549		old_locus_tag=GO485_25340
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5887567	5888115	+	WP_145879173.1	WP_145879173.1		TIGR00730 family Rossman fold protein			GO485_RS25390	549	182	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5888112	5889218	-							GO485_RS25395	1107		old_locus_tag=GO485_25345
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5888112	5889218	-	WP_199271830.1	WP_199271830.1		endonuclease/exonuclease/phosphatase family protein			GO485_RS25395	1107	368	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5889408	5889980	+							GO485_RS25400	573		old_locus_tag=GO485_25350
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5889408	5889980	+	WP_145879175.1	WP_145879175.1		hypothetical protein			GO485_RS25400	573	190	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5889983	5890639	+							GO485_RS25405	657		old_locus_tag=GO485_25355
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5889983	5890639	+	WP_145879177.1	WP_145879177.1		hypothetical protein			GO485_RS25405	657	218	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5890788	5892092	+							GO485_RS25410	1305		old_locus_tag=GO485_25360
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5890788	5892092	+	WP_145879180.1	WP_145879180.1		family 1 glycosylhydrolase			GO485_RS25410	1305	434	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5892082	5892834	+							GO485_RS25415	753		old_locus_tag=GO485_25365
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5892082	5892834	+	WP_199271831.1	WP_199271831.1		SDR family oxidoreductase			GO485_RS25415	753	250	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5892836	5893345	-							GO485_RS25420	510		old_locus_tag=GO485_25370
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5892836	5893345	-	WP_145879182.1	WP_145879182.1		M48 family metallopeptidase			GO485_RS25420	510	169	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5893392	5894240	+							GO485_RS25425	849		old_locus_tag=GO485_25375
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5893392	5894240	+	WP_145879184.1	WP_145879184.1		endonuclease			GO485_RS25425	849	282	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5894327	5895061	+					modA		GO485_RS25430	735		old_locus_tag=GO485_25380
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5894327	5895061	+	WP_145879186.1	WP_145879186.1		molybdate ABC transporter substrate-binding protein	modA		GO485_RS25430	735	244	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5895061	5895732	+					modB		GO485_RS25435	672		old_locus_tag=GO485_25385
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5895061	5895732	+	WP_145879188.1	WP_145879188.1		molybdate ABC transporter permease subunit	modB		GO485_RS25435	672	223	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5895729	5896406	+							GO485_RS25440	678		old_locus_tag=GO485_25390
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5895729	5896406	+	WP_145879190.1	WP_145879190.1		ATP-binding cassette domain-containing protein			GO485_RS25440	678	225	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	5896396	5897187	+							GO485_RS25445	792		old_locus_tag=GO485_25395
