# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5111391	5111954	+							CR152_RS22045	564		old_locus_tag=CR152_21965
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5111391	5111954	+	WP_157778656.1	WP_157778656.1		hypothetical protein			CR152_RS22045	564	187	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5111954	5112562	+							CR152_RS22050	609		old_locus_tag=CR152_21970
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5111954	5112562	+	WP_157778657.1	WP_157778657.1		hypothetical protein			CR152_RS22050	609	202	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5112605	5113918	-							CR152_RS22055	1314		old_locus_tag=CR152_21975
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5112605	5113918	-	WP_099882633.1	WP_099882633.1		sigma 54-interacting transcriptional regulator			CR152_RS22055	1314	437	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5114132	5115013	+							CR152_RS22060	882		old_locus_tag=CR152_21980
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5114132	5115013	+	WP_099878550.1	WP_099878550.1		MBL fold metallo-hydrolase			CR152_RS22060	882	293	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5115028	5116698	+							CR152_RS22065	1671		old_locus_tag=CR152_21985
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5115028	5116698	+	WP_099878552.1	WP_099878552.1		TIGR01244 family phosphatase			CR152_RS22065	1671	556	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5116709	5117506	+							CR152_RS22070	798		old_locus_tag=CR152_21990
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5116709	5117506	+	WP_099878554.1	WP_099878554.1		sulfite exporter TauE/SafE family protein			CR152_RS22070	798	265	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5117645	5118076	+							CR152_RS22075	432		old_locus_tag=CR152_21995
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5117645	5118076	+	WP_157778658.1	WP_157778658.1		hypothetical protein			CR152_RS22075	432	143	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5118073	5118516	+							CR152_RS22080	444		old_locus_tag=CR152_22000
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5118073	5118516	+	WP_099878558.1	WP_099878558.1		hypothetical protein			CR152_RS22080	444	147	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5118510	5119538	+							CR152_RS22085	1029		old_locus_tag=CR152_22005
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5118510	5119538	+	WP_099878560.1	WP_099878560.1		energy transducer TonB			CR152_RS22085	1029	342	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5119579	5121192	-							CR152_RS34320	1614		
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5119579	5121192	-	WP_229413506.1	WP_229413506.1		chitinase			CR152_RS34320	1614	537	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5121419	5123026	-							CR152_RS22105	1608		old_locus_tag=CR152_22025
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5121419	5123026	-	WP_157778659.1	WP_157778659.1		hypothetical protein			CR152_RS22105	1608	535	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5123067	5125898	-							CR152_RS22110	2832		old_locus_tag=CR152_22030
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5123067	5125898	-	WP_157778660.1	WP_157778660.1		hypothetical protein			CR152_RS22110	2832	943	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5125905	5127302	-							CR152_RS22115	1398		old_locus_tag=CR152_22035
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5125905	5127302	-	WP_099878566.1	WP_099878566.1		ATP-binding protein			CR152_RS22115	1398	465	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5127286	5134026	-							CR152_RS22120	6741		old_locus_tag=CR152_22040
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5127286	5134026	-	WP_099878568.1	WP_099878568.1		hypothetical protein			CR152_RS22120	6741	2246	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5134031	5136514	-							CR152_RS22125	2484		old_locus_tag=CR152_22045
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5134031	5136514	-	WP_099878570.1	WP_099878570.1		hypothetical protein			CR152_RS22125	2484	827	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5136511	5136789	-							CR152_RS22130	279		old_locus_tag=CR152_22050
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5136511	5136789	-	WP_099878572.1	WP_099878572.1		hypothetical protein			CR152_RS22130	279	92	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5136786	5137628	-							CR152_RS22135	843		old_locus_tag=CR152_22055
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5136786	5137628	-	WP_157778661.1	WP_157778661.1		hypothetical protein			CR152_RS22135	843	280	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5137615	5141310	-							CR152_RS22140	3696		old_locus_tag=CR152_22060
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5137615	5141310	-	WP_099878576.1	WP_099878576.1		baseplate J/gp47 family protein			CR152_RS22140	3696	1231	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5141297	5141731	-							CR152_RS22145	435		old_locus_tag=CR152_22065
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5141297	5141731	-	WP_099878578.1	WP_099878578.1		GPW/gp25 family protein			CR152_RS22145	435	144	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5141739	5142041	-							CR152_RS22150	303		old_locus_tag=CR152_22070
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5141739	5142041	-	WP_099878580.1	WP_099878580.1		PAAR domain-containing protein			CR152_RS22150	303	100	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5142101	5143915	-					vgrG		CR152_RS22155	1815		old_locus_tag=CR152_22075
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5142101	5143915	-	WP_229413507.1	WP_229413507.1		type VI secretion system tip protein VgrG	vgrG		CR152_RS22155	1815	604	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5143954	5144679	-							CR152_RS22160	726		old_locus_tag=CR152_22080
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5143954	5144679	-	WP_099878584.1	WP_099878584.1		peptidoglycan-binding protein			CR152_RS22160	726	241	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5144680	5144886	-							CR152_RS22165	207		old_locus_tag=CR152_22085
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5144680	5144886	-	WP_099878586.1	WP_099878586.1		DUF5908 family protein			CR152_RS22165	207	68	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5144889	5145365	-							CR152_RS22170	477		old_locus_tag=CR152_22090
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5144889	5145365	-	WP_229413508.1	WP_229413508.1		phage tail protein			CR152_RS22170	477	158	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5145379	5145753	-							CR152_RS22175	375		old_locus_tag=CR152_22095
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5145379	5145753	-	WP_229413509.1	WP_229413509.1		phage tail protein			CR152_RS22175	375	124	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5145887	5148085	-							CR152_RS33870	2199		
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5145887	5148085	-	WP_229413510.1	WP_229413510.1		phage tail sheath subtilisin-like domain-containing protein			CR152_RS33870	2199	732	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5148109	5148960	-							CR152_RS22190	852		old_locus_tag=CR152_22110
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5148109	5148960	-	WP_099878590.1	WP_099878590.1		hypothetical protein			CR152_RS22190	852	283	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5148964	5149536	-							CR152_RS22195	573		old_locus_tag=CR152_22115
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5148964	5149536	-	WP_099882641.1	WP_099882641.1		DUF4255 domain-containing protein			CR152_RS22195	573	190	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5149827	5150453	+							CR152_RS22200	627		old_locus_tag=CR152_22120
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5149827	5150453	+	WP_208640175.1	WP_208640175.1		DUF4157 domain-containing protein			CR152_RS22200	627	208	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5150757	5151905	-							CR152_RS22205	1149		old_locus_tag=CR152_22125
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5150757	5151905	-	WP_099878592.1	WP_099878592.1		branched-chain amino acid ABC transporter substrate-binding protein			CR152_RS22205	1149	382	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5152006	5153109	-							CR152_RS22210	1104		old_locus_tag=CR152_22130
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5152006	5153109	-	WP_099878593.1	WP_099878593.1		HAF repeat-containing protein			CR152_RS22210	1104	367	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5153299	5153565	-							CR152_RS22215	267		old_locus_tag=CR152_22135
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5153299	5153565	-	WP_157778662.1	WP_157778662.1		hypothetical protein			CR152_RS22215	267	88	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5153896	5154267	-							CR152_RS22220	372		old_locus_tag=CR152_22140
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5153896	5154267	-	WP_099878597.1	WP_099878597.1		hypothetical protein			CR152_RS22220	372	123	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5154666	5154911	-							CR152_RS22230	246		old_locus_tag=CR152_22150
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5154666	5154911	-	WP_157778663.1	WP_157778663.1		hypothetical protein			CR152_RS22230	246	81	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5155445	5155741	-							CR152_RS22235	297		old_locus_tag=CR152_22155
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5155445	5155741	-	WP_099878604.1	WP_099878604.1		hypothetical protein			CR152_RS22235	297	98	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5156113	5158224	-							CR152_RS22240	2112		old_locus_tag=CR152_22160
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5156113	5158224	-	WP_099878606.1	WP_099878606.1		TonB-dependent siderophore receptor			CR152_RS22240	2112	703	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5158352	5160730	-							CR152_RS22245	2379		old_locus_tag=CR152_22165
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5158352	5160730	-	WP_099878608.1	WP_099878608.1		DNA polymerase II			CR152_RS22245	2379	792	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5161038	5161808	+							CR152_RS22250	771		old_locus_tag=CR152_22170
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5161038	5161808	+	WP_229413511.1	WP_229413511.1		hypothetical protein			CR152_RS22250	771	256	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5162056	5163573	+							CR152_RS22255	1518		old_locus_tag=CR152_22175
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5162056	5163573	+	WP_099878612.1	WP_099878612.1		MBL fold metallo-hydrolase			CR152_RS22255	1518	505	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5163639	5164070	-							CR152_RS22260	432		old_locus_tag=CR152_22180
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5163639	5164070	-	WP_099878614.1	WP_099878614.1		GNAT family N-acetyltransferase			CR152_RS22260	432	143	
gene	pseudogene	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5164110	5164989	-							CR152_RS22265	880		pseudo;old_locus_tag=CR152_22185
CDS	without_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5164110	5164989	-				LysR family transcriptional regulator			CR152_RS22265	880		pseudo
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5165069	5165449	+							CR152_RS22270	381		old_locus_tag=CR152_22190
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5165069	5165449	+	WP_099878618.1	WP_099878618.1		DoxX family membrane protein			CR152_RS22270	381	126	
gene	pseudogene	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5165462	5166168	+							CR152_RS22275	707		pseudo;old_locus_tag=CR152_22195
CDS	without_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5165462	5166168	+				glutathione S-transferase family protein			CR152_RS22275	707		pseudo
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5166151	5166645	-							CR152_RS22280	495		old_locus_tag=CR152_22200
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5166151	5166645	-	WP_208640176.1	WP_208640176.1		hypothetical protein			CR152_RS22280	495	164	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5166697	5167332	-							CR152_RS22285	636		old_locus_tag=CR152_22205
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5166697	5167332	-	WP_099878620.1	WP_099878620.1		response regulator transcription factor			CR152_RS22285	636	211	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5167471	5170485	+							CR152_RS22290	3015		old_locus_tag=CR152_22210
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5167471	5170485	+	WP_167399939.1	WP_167399939.1		sensor histidine kinase			CR152_RS22290	3015	1004	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5170535	5170789	-							CR152_RS22295	255		old_locus_tag=CR152_22215
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5170535	5170789	-	WP_208640177.1	WP_208640177.1		hypothetical protein			CR152_RS22295	255	84	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5170961	5171530	+							CR152_RS22300	570		old_locus_tag=CR152_22220
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5170961	5171530	+	WP_099878624.1	WP_099878624.1		2OG-Fe(II) oxygenase			CR152_RS22300	570	189	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5171574	5171825	+							CR152_RS22305	252		old_locus_tag=CR152_22225
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5171574	5171825	+	WP_099878626.1	WP_099878626.1		DUF2164 domain-containing protein			CR152_RS22305	252	83	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5172023	5172430	-							CR152_RS22310	408		old_locus_tag=CR152_22230
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5172023	5172430	-	WP_157778664.1	WP_157778664.1		response regulator			CR152_RS22310	408	135	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5172744	5174408	+							CR152_RS22315	1665		old_locus_tag=CR152_22235
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5172744	5174408	+	WP_099878630.1	WP_099878630.1		sensor domain-containing diguanylate cyclase			CR152_RS22315	1665	554	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5174467	5175093	+							CR152_RS22320	627		old_locus_tag=CR152_22240
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5174467	5175093	+	WP_099878632.1	WP_099878632.1		GGDEF domain-containing protein			CR152_RS22320	627	208	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5175094	5175906	-							CR152_RS22325	813		old_locus_tag=CR152_22245
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5175094	5175906	-	WP_099878634.1	WP_099878634.1		TlpA family protein disulfide reductase			CR152_RS22325	813	270	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5176223	5177593	+							CR152_RS22330	1371		old_locus_tag=CR152_22250
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5176223	5177593	+	WP_229413829.1	WP_229413829.1		phospholipase D family protein			CR152_RS22330	1371	456	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5177594	5179447	-					dsbD		CR152_RS22335	1854		old_locus_tag=CR152_22255
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5177594	5179447	-	WP_167399940.1	WP_167399940.1		protein-disulfide reductase DsbD	dsbD		CR152_RS22335	1854	617	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5179481	5180371	-							CR152_RS22340	891		old_locus_tag=CR152_22260
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5179481	5180371	-	WP_099878637.1	WP_099878637.1		FAD:protein FMN transferase			CR152_RS22340	891	296	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5180371	5181516	-							CR152_RS22345	1146		old_locus_tag=CR152_22265
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5180371	5181516	-	WP_099878639.1	WP_099878639.1		DUF3570 domain-containing protein			CR152_RS22345	1146	381	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5181534	5181773	-							CR152_RS22350	240		old_locus_tag=CR152_22270
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5181534	5181773	-	WP_229413512.1	WP_229413512.1		DUF4266 domain-containing protein			CR152_RS22350	240	79	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5181770	5182279	-							CR152_RS22355	510		old_locus_tag=CR152_22275
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5181770	5182279	-	WP_099878641.1	WP_099878641.1		TlpA family protein disulfide reductase			CR152_RS22355	510	169	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5182301	5184409	-							CR152_RS22360	2109		old_locus_tag=CR152_22280
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5182301	5184409	-	WP_229413513.1	WP_229413513.1		choice-of-anchor D domain-containing protein			CR152_RS22360	2109	702	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5184430	5184780	-					mrtJ		CR152_RS22365	351		old_locus_tag=CR152_22285
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5184430	5184780	-	WP_229413516.1	WP_229413516.1		JDVT-CTERM system glutamic-type intramembrane protease	mrtJ		CR152_RS22365	351	116	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5184990	5185586	+							CR152_RS22370	597		old_locus_tag=CR152_22290
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5184990	5185586	+	WP_099878643.1	WP_099878643.1		sigma-70 family RNA polymerase sigma factor			CR152_RS22370	597	198	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5185583	5186221	+							CR152_RS22375	639		old_locus_tag=CR152_22295
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5185583	5186221	+	WP_099878645.1	WP_099878645.1		zf-HC2 domain-containing protein			CR152_RS22375	639	212	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5186221	5187453	+							CR152_RS22380	1233		old_locus_tag=CR152_22300
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5186221	5187453	+	WP_208640289.1	WP_208640289.1		S8 family serine peptidase			CR152_RS22380	1233	410	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5187481	5188173	+							CR152_RS22385	693		old_locus_tag=CR152_22305
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5187481	5188173	+	WP_157778665.1	WP_157778665.1		TorF family putative porin			CR152_RS22385	693	230	
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188241	5188317	-							CR152_RS22390	77		old_locus_tag=CR152_22310
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188241	5188317	-				tRNA-Arg			CR152_RS22390	77		anticodon=ACG
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188459	5188535	-							CR152_RS22395	77		old_locus_tag=CR152_22315
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188459	5188535	-				tRNA-Arg			CR152_RS22395	77		anticodon=ACG
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188676	5188752	-							CR152_RS22400	77		old_locus_tag=CR152_22320
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188676	5188752	-				tRNA-Arg			CR152_RS22400	77		anticodon=ACG
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188986	5192897	+							CR152_RS22405	3912		old_locus_tag=CR152_22325
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5188986	5192897	+	WP_229413517.1	WP_229413517.1		GAF domain-containing protein			CR152_RS22405	3912	1303	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5192931	5194076	+							CR152_RS22410	1146		old_locus_tag=CR152_22330
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5192931	5194076	+	WP_099878652.1	WP_099878652.1		alpha-hydroxy-acid oxidizing protein			CR152_RS22410	1146	381	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5194102	5195046	-							CR152_RS22415	945		old_locus_tag=CR152_22335
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5194102	5195046	-	WP_099878654.1	WP_099878654.1		D-2-hydroxyacid dehydrogenase			CR152_RS22415	945	314	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5195048	5195965	-							CR152_RS22420	918		old_locus_tag=CR152_22340
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5195048	5195965	-	WP_099878656.1	WP_099878656.1		LysR family transcriptional regulator			CR152_RS22420	918	305	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5196120	5196293	+							CR152_RS22425	174		old_locus_tag=CR152_22345
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5196120	5196293	+	WP_157778666.1	WP_157778666.1		hypothetical protein			CR152_RS22425	174	57	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5196290	5197135	+							CR152_RS22430	846		old_locus_tag=CR152_22350
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5196290	5197135	+	WP_099878660.1	WP_099878660.1		alpha/beta hydrolase			CR152_RS22430	846	281	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5197303	5198571	+							CR152_RS22435	1269		old_locus_tag=CR152_22355
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5197303	5198571	+	WP_099878662.1	WP_099878662.1		efflux RND transporter periplasmic adaptor subunit			CR152_RS22435	1269	422	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5198577	5201753	+							CR152_RS22440	3177		old_locus_tag=CR152_22360
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5198577	5201753	+	WP_099878664.1	WP_099878664.1		multidrug efflux RND transporter permease subunit			CR152_RS22440	3177	1058	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5201762	5203207	+							CR152_RS22445	1446		old_locus_tag=CR152_22365
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5201762	5203207	+	WP_099882655.1	WP_099882655.1		efflux transporter outer membrane subunit			CR152_RS22445	1446	481	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5203287	5203868	+							CR152_RS22450	582		old_locus_tag=CR152_22370
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5203287	5203868	+	WP_229413518.1	WP_229413518.1		sigma-70 family RNA polymerase sigma factor			CR152_RS22450	582	193	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	5203855	5204904	+							CR152_RS33190	1050		
